entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3053182243,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-39249,86412-97108,86412-148097,86412-15217,86412-103523,86412-11201,86412-54477,86412-70483,86412-74064,,86412-111493:Jack Hughes,86412-111493,C,Jack,Jack Hughes,Hughes,20.49148884,47,10000,NJ@NSH,NJ,NSH,,,,,,C/UTIL
3053182244,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-59261,86412-103130,86412-8875,86412-113276,86412-43122,86412-62788,86412-82006,86412-8612,,86412-66737:Mikko Rantanen,86412-66737,W,Mikko,Mikko Rantanen,Rantanen,19.8456527,46,9900,ANH@COL,COL,ANH,,,,,,W/UTIL
3053182245,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62275,86412-15217,86412-153985,86412-66688,86412-8669,86412-73889,86412-8966,86412-8612,,86412-135875:Kirill Kaprizov,86412-135875,W,Kirill,Kirill Kaprizov,Kaprizov,19.17608643,46,9700,PHI@MIN,MIN,PHI,,,,,,W/UTIL
3053182246,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-159629,86412-8595,86412-135875,86412-14473,86412-23438,86412-8608,86412-43135,86412-8275,86412-8612,,86412-8718:Alex Ovechkin,86412-8718,W,Alex,Alex Ovechkin,Ovechkin,18.6061227,49,9200,PIT@WSH,WSH,PIT,,,,,,W/UTIL
3053182247,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-65969,86412-8635,86412-9259,86412-62492,86412-64101,86412-82006,86412-9189,86412-9112,,86412-66508:Travis Konecny,86412-66508,W,Travis,Travis Konecny,Konecny,18.21627879,43,9100,PHI@MIN,PHI,MIN,,,,,,W/UTIL
3053182248,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-59120,86412-70901,86412-142022,86412-43135,86412-169056,86412-8608,86412-82006,86412-59218,86412-8612,,86412-8655:Steven Stamkos,86412-8655,C,Steven,Steven Stamkos,Stamkos,18.63913097,46,8900,BOS@TB,TB,BOS,,,,,,C/UTIL
3053182249,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-62157,86412-128511,86412-21523,86412-103523,86412-70914,86412-58907,86412-8875,86412-58909,,86412-54809:Linus Ullmark,86412-54809,G,Linus,Linus Ullmark,Ullmark,24.1032262,31,8800,BOS@TB,BOS,TB,,,,,,G
3053182250,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-23041,86412-70571,86412-9259,86412-11201,86412-14178,86412-82006,86412-8741,86412-74064,,86412-120415:Jeremy Swayman,86412-120415,G,Jeremy,Jeremy Swayman,Swayman,15.23636419,22,8800,BOS@TB,BOS,TB,,,,,,G
3053182251,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-73949,86412-82006,86412-148097,86412-43135,86412-13742,86412-85132,86412-8635,86412-97069,86412-8612,,86412-12262:Roman Josi,86412-12262,D,Roman,Roman Josi,Josi,18.43829735,47,8700,NJ@NSH,NSH,NJ,,,,,,D/UTIL
3053182252,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-151978,86412-41391,86412-128511,86412-58880,86412-12262,86412-8608,86412-65970,86412-9266,86412-8612,,86412-85132:Rasmus Dahlin,86412-85132,D,Rasmus,Rasmus Dahlin,Dahlin,18.19782556,46,8600,BUF@WPG,BUF,WPG,,,,,,D/UTIL
3053182253,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-148101,86412-41391,86412-153985,86412-23071,86412-15356,86412-70199,86412-43135,86412-74086,86412-70509,,86412-70125:Kyle Connor,86412-70125,W,Kyle,Kyle Connor,Connor,17.57551045,49,8600,BUF@WPG,WPG,BUF,,,,,,W/UTIL
3053182254,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-59120,86412-82006,86412-43135,86412-66737,86412-113276,86412-12262,86412-8875,86412-9354,86412-58909,,86412-58907:Nikolaj Ehlers,86412-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,17.33846107,13,8500,BUF@WPG,WPG,BUF,,,,,,W/UTIL
3053182255,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-23041,86412-41391,86412-153985,86412-97079,86412-103523,86412-39972,86412-62788,86412-82006,86412-8612,,86412-58909:Connor Hellebuyck,86412-58909,G,Connor,Connor Hellebuyck,Hellebuyck,21.38947336,38,8500,BUF@WPG,WPG,BUF,,,,,,G
3053182256,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62275,86412-15217,86412-43135,86412-62923,86412-85132,86412-82006,86412-8875,86412-74064,,86412-70635:David Rittich,86412-70635,G,David,David Rittich,Rittich,14.45333354,15,8500,BUF@WPG,WPG,BUF,,,,,,G
3053182257,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-15321,86412-66713,86412-135875,86412-8635,86412-21936,86412-8669,86412-82006,86412-8875,86412-9112,,86412-84395:Kevin Lankinen,86412-84395,G,Kevin,Kevin Lankinen,Lankinen,15.77142879,14,8400,NJ@NSH,NSH,NJ,,,,,,G
3053182259,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-82004,86412-82006,86412-135875,86412-161390,86412-64101,86412-66688,86412-59209,86412-8275,86412-8612,,86412-66411:Juuse Saros,86412-66411,G,Juuse,Juuse Saros,Saros,20.17777846,36,8400,NJ@NSH,NSH,NJ,,,,,,G
3053182260,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-148101,86412-159629,86412-142018,86412-43135,86412-113276,86412-12812,86412-41391,86412-9266,86412-58909,,86412-82094:Alexandar Georgiev,86412-82094,G,Alexandar,Alexandar Georgiev,Georgiev,19.85882389,34,8300,ANH@COL,COL,ANH,,,,,,G
3053182261,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-82006,86412-148097,86412-58880,86412-11201,86412-148185,86412-9266,86412-8797,86412-15339,,86412-73940:Jordan Kyrou,86412-73940,W,Jordan,Jordan Kyrou,Kyrou,16.80888943,45,8300,STL@ARI,STL,ARI,,,,,,W/UTIL
3053182263,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62275,86412-70901,86412-135875,86412-148097,86412-11201,86412-149590,86412-97108,86412-23071,86412-9112,,86412-83213:Pavel Francouz,86412-83213,G,Pavel,Pavel Francouz,Francouz,18.51428659,14,8300,ANH@COL,COL,ANH,,,,,,G
3053182264,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-41391,86412-12624,86412-62826,86412-103523,86412-43152,86412-70928,86412-62277,86412-8612,,86412-8594:Sidney Crosby,86412-8594,C,Sidney,Sidney Crosby,Crosby,17.02765931,47,8300,PIT@WSH,PIT,WSH,,,,,,C/UTIL
3053182266,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-102807,86412-113269,86412-42772,86412-43135,86412-103523,86412-74016,86412-41391,86412-62275,86412-58909,,86412-54565:Andrei Vasilevskiy,86412-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,19.10857108,35,8200,BOS@TB,TB,BOS,,,,,,G
3053182268,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62445,86412-97108,86412-135875,86412-148097,86412-149590,86412-70199,86412-15217,86412-73889,86412-8612,,86412-8553:Brian Elliott,86412-8553,G,Brian,Brian Elliott,Elliott,16.74285671,14,8200,BOS@TB,TB,BOS,,,,,,G
3053182269,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62275,86412-12728,86412-59263,86412-12262,86412-62492,86412-73889,86412-8635,86412-12283,,86412-70168:Alex Tuch,86412-70168,W,Alex,Alex Tuch,Tuch,16.64255345,47,8200,BUF@WPG,BUF,WPG,,,,,,W/UTIL
3053182271,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-81983,86412-43135,86412-66737,86412-113276,86412-43152,86412-73963,86412-8178,86412-70509,,86412-58926:Brayden Point,86412-58926,C,Brayden,Brayden Point,Point,16.53913017,46,8200,BOS@TB,TB,BOS,,,,,,C/UTIL
3053182275,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-15346,86412-70901,86412-135875,86412-15280,86412-162085,86412-8608,86412-82006,86412-9266,86412-15339,,86412-80991:Nico Hischier,86412-80991,C,Nico,Nico Hischier,Hischier,16.18695599,46,8100,NJ@NSH,NJ,NSH,,,,,,C/UTIL
3053182276,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-68623,86412-15217,86412-42772,86412-103523,86412-62923,86412-43135,86412-54477,86412-8612,,86412-9366:Dustin Tokarski,86412-9366,G,Dustin,Dustin Tokarski,Tokarski,17.60000038,2,8100,PIT@WSH,PIT,WSH,,,,,,G
3053182278,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-70924,86412-142022,86412-8875,86412-103523,86412-70199,86412-81983,86412-97108,86412-66411,,86412-74064:Casey DeSmith,86412-74064,G,Casey,Casey DeSmith,DeSmith,12.52173913,23,8100,PIT@WSH,PIT,WSH,,,,,,G
3053182279,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-82004,86412-128511,86412-43135,86412-62277,86412-66511,86412-66737,86412-8875,86412-74064,,86412-42868:Tristan Jarry,86412-42868,G,Tristan,Tristan Jarry,Jarry,19.75172372,29,8100,PIT@WSH,PIT,WSH,O,Upper body,,,,G
3053182280,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-97108,86412-15217,86412-153985,86412-64101,86412-8669,86412-70905,86412-74086,86412-70509,,86412-103523:Cale Makar,86412-103523,D,Cale,Cale Makar,Makar,17.0690482,42,8000,ANH@COL,COL,ANH,DTD,Upper body,,,,D/UTIL
3053182282,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-148101,86412-41391,86412-43135,86412-43139,86412-103523,86412-113276,86412-59209,86412-66756,86412-74064,,86412-12439:Jeff Skinner,86412-12439,W,Jeff,Jeff Skinner,Skinner,15.78409091,44,8000,BUF@WPG,BUF,WPG,,,,,,W/UTIL
3053182283,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62788,86412-9990,86412-135875,86412-148097,86412-62923,86412-8608,86412-43135,86412-54477,86412-15339,,86412-66744:MacKenzie Blackwood,86412-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,10.64999962,16,8000,NJ@NSH,NJ,NSH,,,,,,G
3053182284,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-23041,86412-41391,86412-168107,86412-70483,86412-103523,86412-13742,86412-81984,86412-8635,86412-70509,,86412-58988:Vitek Vanecek,86412-58988,G,Vitek,Vitek Vanecek,Vanecek,17.64999962,32,8000,NJ@NSH,NJ,NSH,,,,,,G
3053182286,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-81983,86412-82006,86412-135875,86412-8635,86412-12812,86412-62492,86412-8608,86412-9354,86412-8612,,86412-12253:Mats Zuccarello,86412-12253,W,Mats,Mats Zuccarello,Zuccarello,15.69545399,44,8000,PHI@MIN,MIN,PHI,,,,,,W/UTIL
3053182287,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-8555,86412-9266,86412-15217,86412-21686,86412-62492,86412-66688,86412-8635,86412-8718,86412-9112,,86412-68647:Charlie Lindgren,86412-68647,G,Charlie,Charlie Lindgren,Lindgren,14.50434809,23,7900,PIT@WSH,WSH,PIT,,,,,,G
3053182288,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-97108,86412-148097,86412-66756,86412-12812,86412-169056,86412-73889,86412-8635,86412-8612,,86412-14466:Darcy Kuemper,86412-14466,G,Darcy,Darcy Kuemper,Kuemper,16.89411837,34,7900,PIT@WSH,WSH,PIT,,,,,,G
3053182289,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-12592,86412-62157,86412-12253,86412-135875,86412-80005,86412-8608,86412-43135,86412-58877,86412-70509,,86412-70901:Pierre-Luc Dubois,86412-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,15.93877551,49,7900,BUF@WPG,WPG,BUF,,,,,,C/UTIL
3053182290,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-23041,86412-41391,86412-128511,86412-15217,86412-70199,86412-80005,86412-8182,86412-9259,86412-58909,,86412-8763:Brad Marchand,86412-8763,W,Brad,Brad Marchand,Marchand,15.46750031,40,7900,BOS@TB,BOS,TB,,,,,,W/UTIL
3053182291,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-70279,86412-73949,86412-42772,86412-58880,86412-13472,86412-62492,86412-66737,86412-8635,86412-9112,,86412-8612:Marc-Andre Fleury,86412-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,15.09333293,30,7800,PHI@MIN,MIN,PHI,,,,,,G
3053182292,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-82006,86412-8655,86412-15280,86412-58880,86412-168326,86412-70914,86412-9266,86412-73889,86412-58909,,86412-148067:Cole Caufield,86412-148067,W,Cole,Cole Caufield,Caufield,14.54347826,46,7800,DET@MON,MON,DET,O,Shoulder,,,,W/UTIL
3053182294,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-12592,86412-148101,86412-148097,86412-73889,86412-12411,86412-64101,86412-41391,86412-8275,86412-8612,,86412-82752:Filip Gustavsson,86412-82752,G,Filip,Filip Gustavsson,Gustavsson,16.87272783,22,7800,PHI@MIN,MIN,PHI,,,,,,G
3053182295,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-81983,86412-11150,86412-15217,86412-14178,86412-42981,86412-82006,86412-8741,86412-8612,,86412-8292:Craig Anderson,86412-8292,G,Craig,Craig Anderson,Anderson,16.48000031,20,7700,BUF@WPG,BUF,WPG,,,,,,G
3053182296,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-70279,86412-73949,86412-43134,86412-58880,86412-103523,86412-70914,86412-9266,86412-8635,86412-8612,,86412-42982:Eric Comrie,86412-42982,G,Eric,Eric Comrie,Comrie,10.21538485,13,7700,BUF@WPG,BUF,WPG,,,,,,G
3053182298,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-73949,86412-148097,86412-70905,86412-103523,86412-62277,86412-97108,86412-97022,86412-9112,,86412-66693:Sam Montembeault,86412-66693,G,Sam,Sam Montembeault,Montembeault,16.09999975,24,7600,DET@MON,MON,DET,,,,,,G
3053182299,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62157,86412-15280,86412-23071,86412-23438,86412-43152,86412-70279,86412-73949,86412-8612,,86412-80369:Jesper Bratt,86412-80369,W,Jesper,Jesper Bratt,Bratt,14.64893617,47,7600,NJ@NSH,NJ,NSH,,,,,,W/UTIL
3053182300,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-159629,86412-70279,86412-15280,86412-42772,86412-103523,86412-97098,86412-9266,86412-66737,86412-14466,,86412-9015:John Carlson,86412-9015,D,John,John Carlson,Carlson,15.45483891,31,7600,PIT@WSH,WSH,PIT,IR,Face,,,,D/UTIL
3053182301,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41390,86412-62157,86412-128511,86412-135875,86412-11201,86412-113276,86412-66756,86412-8640,86412-66411,,86412-9112:Jake Allen,86412-9112,G,Jake,Jake Allen,Allen,13.20000022,28,7600,DET@MON,MON,DET,DTD,Upper body,,,,G
3053182302,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-70279,86412-73949,86412-148097,86412-70905,86412-13742,86412-70199,86412-82006,86412-9259,86412-8612,,86412-70571:Jake Guentzel,86412-70571,W,Jake,Jake Guentzel,Guentzel,14.68888889,45,7600,PIT@WSH,PIT,WSH,,,,,,W/UTIL
3053182303,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-82004,86412-8595,86412-15217,86412-43135,86412-113276,86412-8608,86412-8741,86412-70483,86412-8612,,86412-66572:Connor Ingram,86412-66572,G,Connor,Connor Ingram,Ingram,10.58823529,17,7500,STL@ARI,ARI,STL,,,,,,G
3053182304,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-15321,86412-62157,86412-135875,86412-142018,86412-62923,86412-8669,86412-43135,86412-8875,86412-58909,,86412-149734:Karel Vejmelka,86412-149734,G,Karel,Karel Vejmelka,Vejmelka,15.33333333,36,7500,STL@ARI,ARI,STL,,,,,,G
3053182305,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-59120,86412-58880,86412-73889,86412-43122,86412-70199,86412-8741,86412-9259,86412-9112,,86412-39253:Filip Forsberg,86412-39253,W,Filip,Filip Forsberg,Forsberg,14.23191541,47,7500,NJ@NSH,NSH,NJ,,,,,,W/UTIL
3053182306,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-97108,86412-43135,86412-70125,86412-168025,86412-80005,86412-73889,86412-8635,86412-8612,,86412-14697:Gabriel Landeskog,86412-14697,W,Gabriel,Gabriel Landeskog,Landeskog,17.50985847,71,7500,ANH@COL,COL,ANH,IR,Knee,,,,W/UTIL
3053182307,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-103240,86412-97108,86412-135875,86412-142018,86412-11201,86412-64101,86412-148097,86412-23071,86412-8612,,86412-8175:Patrice Bergeron,86412-8175,C,Patrice,Patrice Bergeron,Bergeron,15.01489388,47,7500,BOS@TB,BOS,TB,,,,,,C/UTIL
3053182309,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62788,86412-97108,86412-135875,86412-58880,86412-11201,86412-74016,86412-66756,86412-8635,86412-8612,,86412-15356:Dougie Hamilton,86412-15356,D,Dougie,Dougie Hamilton,Hamilton,15.65106331,47,7500,NJ@NSH,NJ,NSH,,,,,,D/UTIL
3053182310,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-82006,86412-11150,86412-43135,86412-73909,86412-8608,86412-82051,86412-8741,86412-58909,,86412-73938:Carter Hart,86412-73938,G,Carter,Carter Hart,Hart,15.04864832,37,7400,PHI@MIN,PHI,MIN,,,,,,G
3053182311,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-23041,86412-41391,86412-145545,86412-161390,86412-11201,86412-62492,86412-73940,86412-9259,86412-58909,,86412-8595:Evgeni Malkin,86412-8595,C,Evgeni,Evgeni Malkin,Malkin,14.99148884,47,7400,PIT@WSH,PIT,WSH,,,,,,C/UTIL
3053182312,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-23041,86412-41391,86412-73889,86412-9321,86412-103523,86412-13742,86412-62157,86412-70928,86412-8612,,86412-152483:Samuel Ersson,86412-152483,G,Samuel,Samuel Ersson,Ersson,20.45714242,7,7400,PHI@MIN,PHI,MIN,,,,,,G
3053182313,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-62275,86412-135875,86412-148097,86412-66643,86412-8647,86412-70483,86412-70571,86412-8612,,86412-15321:Mark Scheifele,86412-15321,C,Mark,Mark Scheifele,Scheifele,14.53673444,49,7400,BUF@WPG,WPG,BUF,,,,,,C/UTIL
3053182314,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-82006,86412-23071,86412-43135,86412-103523,86412-128509,86412-66756,86412-8357,86412-73938,,86412-66601:Jake DeBrusk,86412-66601,W,Jake,Jake DeBrusk,DeBrusk,14.11944411,36,7300,BOS@TB,BOS,TB,IR,Lower body,,,,W/UTIL
3053182315,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41390,86412-9990,86412-11150,86412-135875,86412-12812,86412-64101,86412-73889,86412-8635,86412-58909,,86412-66610:Dan Vladar,86412-66610,G,Dan,Dan Vladar,Vladar,15.07368389,19,7300,CHI@CGY,CGY,CHI,,,,,,G
3053182316,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-16969,86412-41391,86412-151490,86412-15280,86412-103523,86412-66516,86412-43135,86412-9259,86412-58909,,86412-70914:Jakob Chychrun,86412-70914,D,Jakob,Jakob Chychrun,Chychrun,14.56875038,32,7300,STL@ARI,ARI,STL,,,,,,D/UTIL
3053182318,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41592,86412-82004,86412-135875,86412-145545,86412-11201,86412-97055,86412-43135,86412-66737,86412-8612,,86412-62788:Dylan Larkin,86412-62788,C,Dylan,Dylan Larkin,Larkin,14.6066664,45,7300,DET@MON,DET,MON,,,,,,C/UTIL
3053182319,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-113269,86412-70909,86412-12253,86412-128511,86412-21648,86412-8669,86412-135875,86412-8635,86412-8612,,86412-12283:Jacob Markstrom,86412-12283,G,Jacob,Jacob Markstrom,Markstrom,12.07272709,33,7300,CHI@CGY,CGY,CHI,,,,,,G
3053182320,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-82006,86412-82051,86412-135875,86412-42772,86412-11170,86412-43152,86412-43135,86412-66737,86412-8612,,86412-9252:Alex Stalock,86412-9252,G,Alex,Alex Stalock,Stalock,16.26666667,15,7200,CHI@CGY,CHI,CGY,O,Concussion,,,,G
3053182321,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-15321,86412-41391,86412-15217,86412-43135,86412-21926,86412-21936,86412-97108,86412-70905,86412-58909,,86412-15400:Petr Mrazek,86412-15400,G,Petr,Petr Mrazek,Mrazek,11.35999985,20,7200,CHI@CGY,CHI,CGY,,,,,,G
3053182322,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62445,86412-23071,86412-73889,86412-21926,86412-61246,86412-97108,86412-8275,86412-70509,,86412-168022:Jaxson Stauber,86412-168022,G,Jaxson,Jaxson Stauber,Stauber,23.20000076,1,7200,CHI@CGY,CHI,CGY,,,,,,G
3053182323,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-41391,86412-62275,86412-15217,86412-70483,86412-70199,86412-82177,86412-81983,86412-9189,86412-70509,,86412-73949:Joel Eriksson Ek,86412-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,14.50217338,46,7200,PHI@MIN,MIN,PHI,,,,,,C/UTIL
3053182324,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-73949,86412-81983,86412-135875,86412-43135,86412-8608,86412-8669,86412-82051,86412-8539,86412-70509,,86412-41392:Valeri Nichushkin,86412-41392,W,Valeri,Valeri Nichushkin,Nichushkin,13.96363692,22,7200,ANH@COL,COL,ANH,,,,,,W/UTIL
3053182325,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-146124,86412-73949,86412-148097,86412-58880,86412-103523,86412-41394,86412-97108,86412-73889,86412-8612,,86412-42981:Josh Morrissey,86412-42981,D,Josh,Josh Morrissey,Morrissey,14.23265356,49,7200,BUF@WPG,WPG,BUF,,,,,,D/UTIL
3053182326,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-8175,86412-82006,86412-128511,86412-135875,86412-159801,86412-43152,86412-43135,86412-70571,86412-8612,,86412-8741:Nazem Kadri,86412-8741,C,Nazem,Nazem Kadri,Kadri,13.97291692,48,7100,CHI@CGY,CGY,CHI,,,,,,C/UTIL
3053182327,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62861,86412-82006,86412-12410,86412-148097,86412-8608,86412-8669,86412-9266,86412-23071,86412-8612,,86412-58990:Kevin Hayes,86412-58990,C,Kevin,Kevin Hayes,Hayes,13.93958282,48,7100,PHI@MIN,PHI,MIN,,,,,,C/UTIL
3053182329,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-62157,86412-70928,86412-66737,86412-74086,86412-12262,86412-66688,86412-82004,86412-9266,86412-70509,,86412-15269:Rickard Rakell,86412-15269,W,Rickard,Rickard Rakell,Rakell,13.18936222,47,7100,PIT@WSH,PIT,WSH,,,,,,W/UTIL
3053182331,86412-262636806,$800 Thu NHL Deflection (0.25 To Enter),86412-16969,86412-41391,86412-145130,86412-15217,86412-103523,86412-80005,86412-8875,86412-97153,86412-8612,,86412-73894:Brandon Hagel,86412-73894,W,Brandon,Brandon Hagel,Hagel,13.35869565,46,7000,BOS@TB,TB,BOS,,,,,,W/UTIL
