RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
cousins7800qbk,62.71,Kirk Cousins,7800,MIN,@KC,,,17.3,25.7,9.8,0.53,2.2,3,21.3,16.77,0,0.68,1,2.8,0,0,0.67,0.2,63,25.8,20.3,0.8,-5.5,46,60,21,30,235,70,7.9,7.13,1.7,39,20.6,58.1,17.1,5.7,2,6.3,2,4,5,2,0.1,0.405,4.13,1.75,0.94,59,0.36,0.01,20.3,1000,0.6,0.29,100,0.6,0,50,15.9,-0.2,1800,0.46,0.25,80,0.3,0.05,20,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7800qbk,39835-22038,QB,k,Kirk Cousins,cousins,16.84749985,8,7800,MIN@KC,MIN,KC,,,,,,ryland,ryland,kirk,cousins7800qbk
allen6800qbk,58.84,Kyle Allen,6800,CAR,TEN,,,15.2,23.8,7.8,0.4,2.2,0.5,15.88,14.8,-1,0.66,0,0.3,0,0,0.39,0.6,57,23.3,19.8,1,-3.5,43,65,17,27,189,62,7,5.99,1.3,37,24.2,58.4,15.3,4.8,1.5,8.2,1,2,3,2.1,0.1,0.25,2.44,1.22,0.78,58,0.33,0.01,10.8,300,0.28,0.16,66,0.33,0.33,30,8.7,0,800,0.28,0.15,28,0.21,0.42,14,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,kyle allen,k,allen6800qbk,39835-53095,QB,k,Kyle Allen,allen,11.99199982,5,6800,TEN@CAR,CAR,TEN,,,,,,ryland,ryland,kyle,allen6800qbk
moore6500qbm,57.33,Matt Moore,6500,KC,MIN,,,15.4,23.4,8,1.18,2.4,3,15,14.22,-4,0.45,1,3.8,1,0,0.33,-2.7,36,20.3,25.8,-1.2,5.5,46,40,11,18,128,60,6.9,7.47,1,29,16.1,53.6,26.8,5.6,0,5.3,1,0,0,0.3,0,0,1,0.5,0.13,59,0.36,0.01,9.3,500,0.31,0.19,60,0.4,0.4,50,5.2,0.9,500,0.25,0.14,30,0.2,0.6,10,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moore,matt moore,m,moore6500qbm,39835-6808,QB,m,Matt Moore,moore,9.153333028,3,6500,MIN@KC,KC,MIN,,,,,,ryland,ryland,matt,moore6500qbm
fitzpatrick7000qbr,57.09,Ryan Fitzpatrick,7000,MIA,NYJ,,,15.3,21.8,8,0.1,2.2,0.5,23.72,15.2,-5,0.47,1,3.4,0,0,0.05,-0.7,47,19.5,23,1,3.5,42.5,39,16,26,191,61,7.1,4.68,1,30,22.4,60.2,15.4,3.8,6.2,6.5,3,7,13,3.8,0.2,0.469,2.75,1.06,0.63,82,0.65,0.18,14.5,1000,0.42,0.27,100,0.5,0,40,7.3,-0.3,1000,0.23,0.16,38,0.14,0.42,21,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7000qbr,39835-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,9.696666718,6,7000,NYJ@MIA,MIA,NYJ,,,,,,ryland,ryland,ryan,fitzpatrick7000qbr
rudolph6800qbm,53.73,Mason Rudolph,6800,PIT,IND,,,15.1,22.5,7.5,0.3,2.2,0.5,11.14,14.8,-3,0.52,1,0.3,1,0,0.24,-0.3,50,20.3,19.3,-2,-1,39.5,35,16,26,179,63,6.9,6.67,1.8,48,23.1,59.2,15.4,6.9,2.3,3.7,1,2,3,2.4,0,0.375,0.81,0.19,0.06,47,0.41,0.02,10.1,300,0.34,0.18,66,0.16,0.33,60,6.6,0.3,800,0.23,0.13,37,0.12,0.5,24,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rudolph,mason rudolph,m,rudolph6800qbm,39835-53729,QB,m,Mason Rudolph,rudolph,14.15599976,5,6800,IND@PIT,PIT,IND,,,,,,ryland,ryland,mason,rudolph6800qbm
allen6000qbb,51.13,Brandon Allen,6000,DEN,CLE,,,12.7,20.5,6,-0.53,2.1,0.5,17.02,13.23,-7,0.45,0.75,2.8,1,0,0.19,-0.5,0,17.5,21.5,-5,4,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.27,0.01,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0.16,24,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,brandon allen,b,allen6000qbb,39835-31170,QB,b,Brandon Allen,allen,0,0,6000,CLE@DEN,DEN,CLE,,,,,,ryland,ryland,brandon,allen6000qbb
brissett7300qbj,50.47,Jacoby Brissett,7300,IND,@PIT,,,14.8,23.9,8.6,-0.99,2,0.5,2.76,15.79,2,0.67,0.67,1.9,1,0,0.33,-3.2,57,19.3,20.3,-1.5,1,39.5,65,16,26,176,64,6.8,6.89,1.6,24,17.5,49.6,27.8,6.2,1.2,4.4,4,5,11,2.7,0.1,0.5,2.8,1.33,1,47,0.41,0.02,15.3,0,0.4,0.21,100,0.25,0,40,7.7,0.9,1300,0.25,0.14,38,0.23,0.47,21,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brissett,jacoby brissett,j,brissett7300qbj,39835-30231,QB,j,Jacoby Brissett,brissett,18.17142814,7,7300,IND@PIT,IND,PIT,,,,,,ryland,ryland,jacoby,brissett7300qbj
mayfield7200qbb,45.32,Baker Mayfield,7200,CLE,@DEN,,,14.9,23.3,7.3,-0.69,2.1,0.5,17.12,15.59,-2,0.59,1,0.6,0,0,0.06,-7.6,63,21.5,17.5,1,-4,39,78,20,32,262,63,8,6.63,1.7,45,22.4,58.9,15.9,5.3,4.1,5,2,4,6,2.8,0.1,0.394,4.73,2.33,1.27,55,0.27,0.01,7,-300,0.2,0.11,40,0.2,0.6,50,14.5,-1.6,1200,0.4,0.23,69,0.26,0.17,23,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield7200qbb,39835-41535,QB,b,Baker Mayfield,mayfield,12.9857145,7,7200,CLE@DEN,CLE,DEN,,,,,,ryland,ryland,baker,mayfield7200qbb
tannehill7100qbr,44.85,Ryan Tannehill,7100,TEN,@CAR,,,14.4,21.5,7.1,-0.99,2,0.5,25.04,15.39,-5,0.47,1,0.9,0,0,0.24,-3.2,47,19.8,23.3,1,3.5,43,35,16,24,184,66,7.4,5.65,1.6,32,20.2,59.6,17.5,6.7,2.9,13.4,2,5,6,2.5,0,0.32,2.38,1.13,0.31,58,0.33,0.01,11.2,1100,0.35,0.22,75,0.5,0.25,40,80,0.2,1100,0.26,0.17,42,0.26,0.42,19,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7100qbr,39835-21948,QB,r,Ryan Tannehill,tannehill,11.18999958,4,7100,TEN@CAR,TEN,CAR,,,,,,ryland,ryland,ryan,tannehill7100qbr
haskins6100qbd,43.71,Dwayne Haskins,6100,WAS,@BUF,,,10.7,20.2,5.5,-2.73,1.8,0.5,7.16,13.43,-8,0.45,0,0.3,0,0,0.39,-2.5,23,13.3,23.8,0,10.5,37,41,6,11,70,54,6.4,-3,0,30,22.7,45.5,27.3,0,18.2,15.4,1,7,11,11.5,0,1,0.38,0.25,0.25,41,0.59,0.04,0.1,-100,0.01,0.01,0,0,1,40,0.5,0,100,0.03,0.02,0,0,0.66,12,QB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haskins,dwayne haskins,d,haskins6100qbd,39835-73183,QB,d,Dwayne Haskins Jr.,haskins,1.950000048,2,6100,WAS@BUF,WAS,BUF,,,,,,ryland,ryland,dwayne,haskins6100qbd
bell7000rbl,91,Le'Veon Bell,7000,NYJ,@MIA,,,17.5,31.8,6.8,6.33,2.5,28,16.1,11.17,2,0.1,0.93,8.3,10,0,0.99,2.5,56,23,19.5,1.5,-3.5,42.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,3.2,0.1,0.444,1.71,0.57,0.29,82,0.65,0.18,9.1,-300,0.51,0.17,60,0,0.4,50,11.7,-0.3,1000,0.55,0.21,40,0.06,0.2,15,RB,9,0.5,0.781,0.912,15,6,4,26,11,5.8,0.1,4.1,0.167,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,bell,le'veon bell,l,bell7000rbl,39835-28181,RB,l,Le'Veon Bell,bell,11.65714264,7,7000,NYJ@MIA,NYJ,MIA,,,,,,ryland,ryland,le'veon,bell7000rbl
cook9000rbd,88.98,Dalvin Cook,9000,MIN,@KC,,,19.1,28.1,6.9,2.94,2.1,35.5,13.6,16.16,-3,0.06,1,10,13,0,0.98,3.8,45,25.8,20.3,0.8,-5.5,46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,83,5.3,0.7,0.49,2.63,1.63,0.94,59,0.36,0.01,22.8,800,0.9,0.47,100,0.8,0,50,18.3,5.5,3000,0.91,0.41,80,0.61,0.04,21,RB,9,0.688,0.645,0.713,15,4,3,30,15,8.2,0.1,6.5,0.231,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook9000rbd,39835-54140,RB,d,Dalvin Cook,cook,22.26250076,8,9000,MIN@KC,MIN,KC,,,,,,ryland,ryland,dalvin,cook9000rbd
mccaffrey9700rbc,83.85,C. McCaffrey,9700,CAR,TEN,,,20.8,32.2,11.1,2.9,2.1,35.5,36.1,17.9,0,0.07,0.96,8.3,12,0,0.98,-0.2,60,23.3,19.8,1,-3.5,43,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,88,5.3,0.9,0.522,4.56,2.63,1.56,58,0.33,0.01,30,600,1.18,0.52,100,0.66,0,30,25.8,80,3700,1.01,0.41,73,0.52,0.08,23,RB,9,0.667,0.681,0.902,16,6,6,56,22,8.9,0.4,7.8,0.19,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,mccaffrey,c. mccaffrey,c,mccaffrey9700rbc,39835-55050,RB,c,Christian McCaffrey,mccaffrey,27.04285758,7,9700,TEN@CAR,CAR,TEN,,,,,,ryland,ryland,christian,mccaffrey9700rbc
jones7700rba,82.81,Aaron Jones,7700,GB,@LAC,,,16.4,31.6,5.7,3.49,2.1,18.5,3.4,12.91,1,0.29,0.96,7.2,12,0,0.61,3,39,27,23,2.5,-4,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,61,4.5,0.9,0.552,2.8,1.33,0.87,72,0.42,0.01,25.2,900,1.23,0.62,62,0.5,0.37,80,19,5.9,1700,1.07,0.49,60,0.39,0.17,28,RB,9,0.824,0.583,0.595,13,4,3,34,15,9.6,0.3,5.7,0.419,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones7700rba,39835-40442,RB,a,Aaron Jones,jones,20.38750076,8,7700,GB@LAC,GB,LAC,Q,Shoulder,,,,ryland,ryland,aaron,jones7700rba
williams5400rbj,82.04,Jamaal Williams,5400,GB,@LAC,,,8.4,16.7,2,1.22,1.6,3,13.9,7.18,-13,0.74,1,1.1,5,0,0.98,3,31,27,23,2.5,-4,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,4.2,0.2,0.435,1.12,0.47,0.29,72,0.42,0.01,14.8,0,1.2,0.48,83,0.83,0.16,60,8.3,1.2,-600,0.86,0.27,48,0.4,0.36,25,RB,9,0.188,0.275,0.468,6,2,2,17,9,7.4,0.3,4.7,0.231,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,williams,jamaal williams,j,williams5400rbj,39835-45631,RB,j,Jamaal Williams,williams,10.57142857,7,5400,GB@LAC,GB,LAC,,,,,,ryland,ryland,jamaal,williams5400rbj
jacobs7200rbj,81.36,Josh Jacobs,7200,OAK,DET,,,14.7,21.3,5,3.03,2,14.5,24,11.67,-4,0.34,1,6.7,11,0,0.61,2.6,36,27,24.5,0.2,-2.5,51.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,88,5,0.6,0.5,3.29,1.86,0.86,72,0.27,0,17.3,1200,0.74,0.44,66,0.66,0.33,30,15.7,3.8,1200,0.8,0.44,50,0.33,0.16,12,RB,9,0.667,0.674,0.568,17,1,1,14,10,9.3,0,8.6,0.182,0.409,0,0,0,0,0,0,0,0,0,0,0,0,0,jacobs,josh jacobs,j,jacobs7200rbj,39835-72731,RB,j,Josh Jacobs,jacobs,14.52857099,7,7200,DET@OAK,OAK,DET,Q,Shoulder,,,,ryland,ryland,josh,jacobs7200rbj
ekeler6500rba,81.16,Austin Ekeler,6500,LAC,GB,,,10.8,19,2.5,0.88,1.7,3,11.3,9.92,-6,0.84,1,1.4,6,0,0.92,1.4,33,23,27,1.5,4,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,4,0.4,0.456,1.59,0.88,0.76,72,0.42,0.01,11.6,-700,0.98,0.34,66,0.16,0.33,60,10.9,1.8,500,0.82,0.33,55,0.25,0.29,27,RB,9,0.545,0.36,0.534,8,4,4,45,18,9.5,0.3,7.2,0.294,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler6500rba,39835-80001,RB,a,Austin Ekeler,ekeler,18.16250038,8,6500,GB@LAC,LAC,GB,,,,,,ryland,ryland,austin,ekeler6500rba
lindsay6200rbp,75.85,Phillip Lindsay,6200,DEN,CLE,,,11.6,21.9,3.4,2.43,1.9,3,15.2,9.17,2,0.91,1,1.7,8,0,0.56,1,33,17.5,21.5,-5,4,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,66,4.8,0.7,0.49,2.19,1.19,0.69,55,0.27,0.01,12.9,-500,0.76,0.43,66,0.5,0.33,60,12.2,1.3,200,0.69,0.37,54,0.29,0.33,24,RB,9,0.667,0.609,0.504,13,3,2,17,10,6.3,0,4.1,0.267,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,lindsay,phillip lindsay,p,lindsay6200rbp,39835-41426,RB,p,Phillip Lindsay,lindsay,12.71249962,8,6200,CLE@DEN,DEN,CLE,,,,,,ryland,ryland,phillip,lindsay6200rbp
samuels5000rbj,75.33,Jaylen Samuels,5000,PIT,IND,,,13.1,23.9,2.7,6.92,2.6,55.5,12.8,6.18,41,0.41,1,6.7,5,0,0.54,-0.9,22,20.3,19.3,-2,-1,39.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,4.1,0.1,0.5,1.25,0.63,0.25,47,0.41,0.02,0.4,0,0.04,0.03,0,0,1,50,5.6,0.2,-1000,0.53,0.26,42,0.28,0.42,21,RB,9,0.111,0.268,0.348,5,3,2,20,9,7.2,0.2,4.9,0.083,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,samuels,jaylen samuels,j,samuels5000rbj,39835-55323,RB,j,Jaylen Samuels,samuels,6.550000191,4,5000,IND@PIT,PIT,IND,,,,,,ryland,ryland,jaylen,samuels5000rbj
chubb8100rbn,75.01,Nick Chubb,8100,CLE,@DEN,,,16,25.1,6.1,2.09,2,10.5,11.1,13.91,0,0.61,1,6.7,9,0,0.59,-0.9,42,21.5,17.5,1,-4,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,94,5.2,0.7,0.456,3.2,1.8,0.67,55,0.27,0.01,13.6,-100,0.64,0.29,60,0.2,0.4,50,16.2,3.1,2100,0.76,0.39,69,0.3,0.17,23,RB,9,0.733,0.808,0.659,18,3,2,18,10,70,0.1,50,0.225,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb8100rbn,39835-53562,RB,n,Nick Chubb,chubb,18.25714329,7,8100,CLE@DEN,CLE,DEN,,,,,,ryland,ryland,nick,chubb8100rbn
gordon6300rbm,74.87,Melvin Gordon,6300,LAC,GB,,,10.4,20.5,4.7,0.98,1.7,3,24.4,9.42,-2,0.89,1,3.1,7,0,0.43,1.4,38,23,27,1.5,4,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,4.1,0.5,0.461,1.64,0.79,0.64,72,0.42,0.01,7.1,-800,0.47,0.22,83,0,0.16,60,8.9,-0.9,300,0.54,0.23,39,0.03,0.35,28,RB,9,0.714,0.621,0.622,12,3,3,24,16,80,0.2,50,0.167,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,gordon,melvin gordon,m,gordon6300rbm,39835-28900,RB,m,Melvin Gordon III,gordon,7.599999905,4,6300,GB@LAC,LAC,GB,,,,,,ryland,ryland,melvin,gordon6300rbm
